,GeoName,GMP,Yr,POP,Region
4530,"Sioux Falls, SD (MSA)",16650,2012,0.273156807,West
4531,"South Bend-Mishawaka, IN-MI (MSA)",13449,2012,0.373147994,West
4532,"Spartanburg, SC (MSA)",12250,2012,0.366986219,West
4533,"Spokane-Spokane Valley, WA (MSA)",20352,2012,0.621321285,West
4534,"Springfield, IL (MSA)",9970,2012,0.251070259,West
4535,"Springfield, MA (MSA)",22111,2012,0.736665001,West
4536,"Springfield, MO (MSA)",16236,2012,0.517004203,West
4537,"Springfield, OH (MSA)",3751,2012,0.158759047,West
4538,"State College, PA (MSA)",6367,2012,0.180942367,West
4539,"Staunton-Waynesboro, VA (MSA)",4572,2012,0.137897753,West
4540,"Stockton-Lodi, CA (MSA)",20390,2012,0.832720738,West
4541,"Sumter, SC (MSA)",3341,2012,0.127295588,West
4542,"Syracuse, NY (MSA)",28453,2012,0.774399869,West
4543,"Tallahassee, FL (MSA)",13385,2012,0.443153225,West
4544,"Tampa-St. Petersburg-Clearwater, FL (MSA)",119926,2012,3.272375027,West
4545,"Terre Haute, IN (MSA)",6209,2012,0.205677753,West
4546,"Texarkana, TX-AR (MSA)",5298,2012,0.177642167,West
